Continent,Continent Code,Country,Country Code,State,State Code,Via,Via Code,Year,Month,Month Code,Arrivals,processed_at
Ásia,5,Filipinas,43,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,França,68,Pernambuco,17,Marítima,3,2024,Fevereiro,2,18,2026-01-15 01:47:11
Europa,6,Grécia,69,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Holanda,70,Pernambuco,17,Marítima,3,2024,Fevereiro,2,15,2026-01-15 01:47:11
Ásia,5,Índia,44,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,Pernambuco,17,Marítima,3,2024,Fevereiro,2,11,2026-01-15 01:47:11
Europa,6,Polônia,78,Pernambuco,17,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1058,2026-01-15 01:47:11
Europa,6,Romênia,82,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Suécia,85,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Suíça,86,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Pernambuco,17,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
África,1,África do Sul,1,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Croácia,61,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Ásia,5,Filipinas,43,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,28,2026-01-15 01:47:11
Europa,6,Grécia,69,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Polônia,78,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Romênia,82,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Sérvia,84,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
África,1,África do Sul,1,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,9,2026-01-15 01:47:11
Europa,6,Alemanha,57,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,98,2026-01-15 01:47:11
Ásia,5,Arábia Saudita,38,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,6402,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Oceania,7,Austrália,90,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,24,2026-01-15 01:47:11
Europa,6,Áustria,58,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,8,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,14,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Bulgária,60,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,39,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,62,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
América do Sul,4,Chile,28,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,468,2026-01-15 01:47:11
Ásia,5,China,40,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,97,2026-01-15 01:47:11
Ásia,5,"China, Hong Kong",41,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,40,2026-01-15 01:47:11
Ásia,5,Cingapura,42,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,79,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,13,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América Central e Caribe,2,Cuba,13,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
África,1,Egito,4,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
América Central e Caribe,2,El Salvador,14,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Equador,30,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Europa,6,Eslovênia,64,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,41,2026-01-15 01:47:11
Europa,6,Espanha,65,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,28,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,305,2026-01-15 01:47:11
Oceania,7,Outros países da Oceania,92,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Ásia,5,Filipinas,43,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Finlândia,67,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,França,68,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,67,2026-01-15 01:47:11
Europa,6,Grécia,69,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Holanda,70,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Hungria,71,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Ásia,5,Índia,44,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Ásia,5,Indonésia,45,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
Europa,6,Irlanda,72,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Ásia,5,Israel,47,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Itália,73,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,130,2026-01-15 01:47:11
Ásia,5,Japão,48,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1019,2026-01-15 01:47:11
Ásia,5,Malásia,50,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,31,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
África,1,Outros países da África,11,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Norte,3,México,25,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,27,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,17,2026-01-15 01:47:11
África,1,Nigéria,8,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Noruega,77,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,13,2026-01-15 01:47:11
América do Sul,4,Peru,34,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,84,2026-01-15 01:47:11
Europa,6,Polônia,78,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,28,2026-01-15 01:47:11
Europa,6,Portugal,79,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,23,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,170,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,34,2026-01-15 01:47:11
Europa,6,Romênia,82,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,12,2026-01-15 01:47:11
Europa,6,Rússia,83,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,22,2026-01-15 01:47:11
Europa,6,Sérvia,84,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Suíça,86,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,12,2026-01-15 01:47:11
Ásia,5,Tailândia,54,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Ásia,5,Taiwan,55,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,87,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1287,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,24,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
África,1,Outros países da África,11,Rio de Janeiro,19,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,Rio Grande do Norte,20,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,França,68,Rio Grande do Norte,20,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
África,1,Outros países da África,11,Rio Grande do Norte,20,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Rio Grande do Sul,21,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Rio Grande do Sul,21,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
África,1,África do Sul,1,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Alemanha,57,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,534,2026-01-15 01:47:11
Ásia,5,Arábia Saudita,38,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
África,1,Outros países da África,11,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,7421,2026-01-15 01:47:11
Oceania,7,Austrália,90,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,55,2026-01-15 01:47:11
Europa,6,Áustria,58,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,32,2026-01-15 01:47:11
Europa,6,Bélgica,59,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Bulgária,60,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
África,1,Cabo Verde,3,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,54,2026-01-15 01:47:11
África,1,Outros países da África,11,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Sul,4,Chile,28,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,252,2026-01-15 01:47:11
Ásia,5,China,40,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Ásia,5,"China, Hong Kong",41,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,15,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Croácia,61,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América Central e Caribe,2,Cuba,13,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Equador,30,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Europa,6,Espanha,65,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,47,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,520,2026-01-15 01:47:11
Ásia,5,Filipinas,43,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,167,2026-01-15 01:47:11
Europa,6,Finlândia,67,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,França,68,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,19,2026-01-15 01:47:11
Europa,6,Grécia,69,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Holanda,70,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
América Central e Caribe,2,Honduras,17,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Hungria,71,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Ásia,5,Índia,44,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Ásia,5,Indonésia,45,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,65,2026-01-15 01:47:11
Europa,6,Irlanda,72,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,83,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,11,2026-01-15 01:47:11
Europa,6,Itália,73,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,55,2026-01-15 01:47:11
Ásia,5,Japão,48,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Letônia,74,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Ásia,5,Malásia,50,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Norte,3,México,25,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,18,2026-01-15 01:47:11
Europa,6,Noruega,77,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Continente não especificado,8,Países não especificados,93,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,8,2026-01-15 01:47:11
América do Sul,4,Peru,34,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,13,2026-01-15 01:47:11
Europa,6,Polônia,78,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Portugal,79,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,51,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,República Tcheca,81,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Romênia,82,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Europa,6,Rússia,83,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Europa,6,Suécia,85,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Suíça,86,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,36,2026-01-15 01:47:11
Ásia,5,Tailândia,54,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Turquia,87,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,14,2026-01-15 01:47:11
África,1,Outros países da África,11,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1012,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Europa,6,Portugal,79,Santa Catarina,24,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
África,1,África do Sul,1,São Paulo,25,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
Europa,6,Alemanha,57,São Paulo,25,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
América do Sul,4,Argentina,26,São Paulo,25,Marítima,3,2024,Fevereiro,2,1199,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Áustria,58,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,São Paulo,25,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,São Paulo,25,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
América do Norte,3,Canadá,23,São Paulo,25,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
América do Sul,4,Chile,28,São Paulo,25,Marítima,3,2024,Fevereiro,2,158,2026-01-15 01:47:11
Ásia,5,China,40,São Paulo,25,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,São Paulo,25,Marítima,3,2024,Fevereiro,2,18,2026-01-15 01:47:11
Europa,6,Croácia,61,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Equador,30,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Espanha,65,São Paulo,25,Marítima,3,2024,Fevereiro,2,30,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,São Paulo,25,Marítima,3,2024,Fevereiro,2,56,2026-01-15 01:47:11
Ásia,5,Filipinas,43,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Finlândia,67,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,França,68,São Paulo,25,Marítima,3,2024,Fevereiro,2,21,2026-01-15 01:47:11
Europa,6,Grécia,69,São Paulo,25,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
Europa,6,Holanda,70,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Hungria,71,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Irlanda,72,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Itália,73,São Paulo,25,Marítima,3,2024,Fevereiro,2,56,2026-01-15 01:47:11
Ásia,5,Japão,48,São Paulo,25,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Europa,6,Letônia,74,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Lituânia,75,São Paulo,25,Marítima,3,2024,Fevereiro,2,19,2026-01-15 01:47:11
Ásia,5,Malásia,50,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Norte,3,México,25,São Paulo,25,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Noruega,77,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,São Paulo,25,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
América do Sul,4,Peru,34,São Paulo,25,Marítima,3,2024,Fevereiro,2,68,2026-01-15 01:47:11
Europa,6,Polônia,78,São Paulo,25,Marítima,3,2024,Fevereiro,2,6,2026-01-15 01:47:11
Europa,6,Portugal,79,São Paulo,25,Marítima,3,2024,Fevereiro,2,42,2026-01-15 01:47:11
Europa,6,Reino Unido,80,São Paulo,25,Marítima,3,2024,Fevereiro,2,12,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América Central e Caribe,2,República Dominicana,20,São Paulo,25,Marítima,3,2024,Fevereiro,2,16,2026-01-15 01:47:11
Europa,6,Romênia,82,São Paulo,25,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Rússia,83,São Paulo,25,Marítima,3,2024,Fevereiro,2,26,2026-01-15 01:47:11
Europa,6,Sérvia,84,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Ucrânia,88,São Paulo,25,Marítima,3,2024,Fevereiro,2,9,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,São Paulo,25,Marítima,3,2024,Fevereiro,2,158,2026-01-15 01:47:11
Europa,6,Alemanha,57,São Paulo,25,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Oceania,7,Austrália,90,São Paulo,25,Marítima,3,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Áustria,58,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,São Paulo,25,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Europa,6,Bulgária,60,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América do Norte,3,Canadá,23,São Paulo,25,Marítima,3,2024,Fevereiro,2,34,2026-01-15 01:47:11
Ásia,5,Cingapura,42,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Espanha,65,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,São Paulo,25,Marítima,3,2024,Fevereiro,2,243,2026-01-15 01:47:11
Ásia,5,Filipinas,43,São Paulo,25,Marítima,3,2024,Fevereiro,2,7,2026-01-15 01:47:11
Europa,6,França,68,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Ásia,5,Índia,44,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Itália,73,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
América do Norte,3,México,25,São Paulo,25,Marítima,3,2024,Fevereiro,2,5,2026-01-15 01:47:11
Europa,6,Noruega,77,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,São Paulo,25,Marítima,3,2024,Fevereiro,2,4,2026-01-15 01:47:11
Europa,6,Portugal,79,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Reino Unido,80,São Paulo,25,Marítima,3,2024,Fevereiro,2,38,2026-01-15 01:47:11
Europa,6,Romênia,82,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Marítima,3,2024,Fevereiro,2,1,2026-01-15 01:47:11
Europa,6,Suécia,85,São Paulo,25,Marítima,3,2024,Fevereiro,2,2,2026-01-15 01:47:11
Europa,6,Suíça,86,São Paulo,25,Marítima,3,2024,Fevereiro,2,3,2026-01-15 01:47:11
Europa,6,Alemanha,57,Amapá,3,Fluvial,4,2024,Fevereiro,2,5,2026-01-15 01:47:11
Oceania,7,Austrália,90,Amapá,3,Fluvial,4,2024,Fevereiro,2,10,2026-01-15 01:47:11
Europa,6,Áustria,58,Amapá,3,Fluvial,4,2024,Fevereiro,2,4,2026-01-15 01:47:11
